"","airline","hour","Date","X","Sentiment","word1","freq1","word2","freq2","word3","freq3","DEP_DELAY","DEP_DELAY_GROUP","ARR_DELAY","DISTANCE","AIR_TIME","MONTH","DAY_OF_MONTH","DAY_OF_WEEK"
"10710","NK",20,2016-06-16,15285,-0.075,"get",5,"fly",4,"hours",4,-3.5,-1,-5.5,911.5,116,6,16,4
"10711","NK",20,2016-06-17,15286,0.68,"website",4,"phone",2,"properly",2,-2,-1,-9,2342,281,6,17,5
"10712","NK",20,2016-06-18,15287,0.075,"geo",4,"airlines",2,"back",2,20.6,0.8,15.6,853.2,117.6,6,18,6
"10713","NK",20,2016-06-19,15288,0.02,"delay",2,"going",2,"got",2,17.33333333,0.333333333,9.166666667,1260.833333,160.3333333,6,19,7
"10714","NK",20,2016-06-20,15290,-0.375,"really",4,"morning",1,"open",1,23.4,0.8,28.8,1027.8,135.8,6,20,1
"10715","NK",20,2016-06-21,15291,-0.428571429,"ever",2,"accommodations",1,"add",1,-0.666666667,-0.666666667,19.33333333,1323,161,6,21,2
"10716","NK",20,2016-06-22,15292,0.45,"already",1,"boarded",1,"charge",1,3,0,6,1021,130,6,22,3
"10717","NK",20,2016-06-23,15293,0.078571429,"happy",2,"asap",1,"better",1,-2,-0.666666667,1.333333333,809.6666667,108,6,23,4
"10718","NK",20,2016-06-24,15294,0.8,"better",1,"career",1,"debating",1,2.6,-0.6,-7.2,1247.6,159.4,6,24,5
"10719","NK",20,2016-06-25,15295,0.021428571,"card",1,"carry",1,"change",1,-3,-0.5,-14.5,1380,176,6,25,6
"10720","NK",20,2016-06-26,15296,0.175,"fly",2,"isnt",2,"never",2,39.75,2.25,49,528.75,82,6,26,7
"10721","NK",20,2016-06-27,15297,-0.85,"just",2,"bag",1,"blues",1,30.6,1.6,24,1165.2,146.4,6,27,1
"10722","NK",20,2016-06-28,15298,-0.121428571,"fly",2,"lost",2,"plane",2,33.5,1.75,25,1072.75,142.5,6,28,2
"10723","NK",20,2016-06-29,15299,0.25,"wow",2,"charges",1,"hidden",1,19.2,0.8,10.6,1086.2,140,6,29,3
"10724","NK",20,2016-06-30,15301,-0.5,"avoid",1,"costs",1,"far",1,22,0.75,20,1157.25,148.75,6,30,4
"10725","NK",20,2016-07-01,15308,0.1875,"might",2,"spirit",2,"according",1,14,0.333333333,5.666666667,1232.333333,155,7,1,5
"10726","NK",20,2016-07-02,15319,0.028571429,"fly",2,"aldnapolitano",1,"art",1,-6.5,-1,-15,1380,179,7,2,6
"10727","NK",20,2016-07-03,15329,0.5,"adventure",1,"colombia",1,"day",1,11.75,0.25,2.666666667,1121.75,160,7,3,7
"10728","NK",20,2016-07-04,15331,-0.275,"anywhereim",1,"awesome",1,"crew",1,19.6,1,13,1044.6,137.8,7,4,1
"10729","NK",20,2016-07-05,15332,-0.083333333,"help",2,"just",2,"agree",1,-5,-1,-14,1021,125,7,5,2
"10730","NK",20,2016-07-06,15333,0.02,"abuse",1,"another",1,"asking",1,10,0,10,334,59,7,6,3
"10731","NK",20,2016-07-07,15334,0.12,"bad",2,"booking",1,"chitown",1,16.4,0.6,3.8,934.6,118,7,7,4
"10732","NK",20,2016-07-09,15335,-1.5,"absolutely",1,"believe",1,"customer",1,50.16666667,3,56.33333333,1034.833333,134,7,9,6
"10733","NK",20,2016-07-10,15309,-0.583333333,"booked",1,"carry",1,"cheaper",1,-1,-0.75,-11,1042,136.75,7,10,7
"10734","NK",20,2016-07-11,15310,-0.525,"atl",1,"badbiz",1,"delay",1,-0.5,-0.5,-7,2040.5,253.5,7,11,1
"10735","NK",20,2016-07-12,15311,-0.108333333,"call",1,"continuously",1,"customer",1,22,1,16,1084.8,136.4,7,12,2
"10736","NK",20,2016-07-13,15312,0.385714286,"ghost",2,"horacefreebird",2,"please",2,80.2,3.8,71.4,1206.8,149,7,13,3
"10737","NK",20,2016-07-14,15313,-0.475,"cancelled",2,"going",2,"service",2,47,3,39,1055,142,7,14,4
"10738","NK",20,2016-07-15,15314,0.141666667,"ass",1,"either",1,"evans",1,1,-0.5,-3.5,2040.5,256.5,7,15,5
"10739","NK",20,2016-07-16,15315,-1.05,"air",1,"american",1,"balls",1,-2.666666667,-0.666666667,-9.333333333,1700.666667,215.3333333,7,16,6
"10740","NK",20,2016-07-17,15316,-0.95,"trying",2,"airport",1,"ass",1,8.5,0,3,1172.5,158,7,17,7
"10741","NK",20,2016-07-18,15317,-0.3,"wouldnt",2,"come",1,"delayed",1,30,2,26,677.5,90,7,18,1
"10742","NK",20,2016-07-19,15318,-0.35,"late",4,"time",3,"alinsky",2,54.25,3,64.66666667,1126.25,121.3333333,7,19,2
"10743","NK",20,2016-07-20,15320,0.028571429,"just",2,"new",2,"orleans",2,23.5,1,14.25,1129,143.25,7,20,3
"10744","NK",20,2016-07-21,15321,-0.1125,"fly",2,"never",2,"arrive",1,-3,-1,-4,2342,288,7,21,4
"10745","NK",20,2016-07-22,15322,-0.5,"bet",1,"cleveland",1,"customer",1,25.75,1.25,26.5,1129,148.25,7,22,5
"10746","NK",20,2016-07-23,15323,-0.0375,"atl",1,"canceling",1,"chance",1,97,6,113,1230,149.5,7,23,6
"10747","NK",20,2016-07-24,15324,-0.25,"airlines",1,"bag",1,"checked",1,13,0.333333333,12,1431.666667,174,7,24,7
"10748","NK",20,2016-07-26,15325,-0.090909091,"bag",3,"flying",2,"help",2,17,0.6,11.8,901,121.6,7,26,2
"10749","NK",20,2016-07-27,15326,0.010606061,"agent",4,"agents",3,"options",3,44.83333333,2.333333333,40.66666667,1135.333333,143,7,27,3
"10750","NK",20,2016-07-28,15327,0.8,"consistently",1,"country",1,"proving",1,44,2.4,40.4,1444.2,184.2,7,28,4
"10751","NK",20,2016-07-29,15328,-0.385,"arriving",1,"fly",1,"gate",1,23.33333333,1,11.66666667,1472.666667,182.6666667,7,29,5
"10752","NK",20,2016-07-31,15330,0.2,"fly",2,"absolutely",1,"ever",1,1.333333333,-0.666666667,-4.666666667,958.3333333,130.6666667,7,31,7
"10753","NK",20,2016-10-01,15110,-2.1,"cancel",1,"change",1,"fee",1,-9.666666667,-1,-21,1155.333333,152.3333333,10,1,6
"10754","NK",20,2016-10-04,15129,0.122727273,"glad",2,"area",1,"beach",1,-7.333333333,-1,-19.33333333,1155.333333,154,10,4,2
"10755","NK",20,2016-10-05,15130,0.066666667,"cancelled",2,"got",2,"book",1,3.333333333,-0.333333333,-11,1155.333333,155,10,5,3
"10756","NK",20,2016-10-06,15131,0.675,"flights",2,"accommodating",1,"changing",1,31.66666667,2,29,621.6666667,88.66666667,10,6,4
"10757","NK",20,2016-10-07,15132,0,"atus",1,"flyfrontier",1,"jetblue",1,45.25,2.5,41.5,1201,160.25,10,7,5
"10758","NK",20,2016-10-08,15133,-0.6,"attendants",1,"boston",1,"coming",1,-15,-1,-27,1739,233,10,8,6
"10759","NK",20,2016-10-09,15134,-0.475,"anxiety",1,"around",1,"attack",1,44.66666667,2.333333333,30.33333333,1206,160,10,9,7
"10760","NK",20,2016-10-10,15111,-0.375,"aint",1,"get",1,"girls",1,-9.5,-1,-21.5,1332,178,10,10,1
"10761","NK",20,2016-10-11,15112,0.6,"airbus",1,"aneo",1,"becomes",1,4,-0.5,-1,1332,181,10,11,2
"10762","NK",20,2016-10-12,15113,-0.15,"ago",1,"back",1,"email",1,55.66666667,3.333333333,54.66666667,1134.333333,158.3333333,10,12,3
"10763","NK",20,2016-10-13,15114,0.333333333,"american",1,"anniversary",1,"answer",1,-9,-1,-15.5,1332,187,10,13,4
"10764","NK",20,2016-10-14,15115,-0.15,"haiti",2,"rep",2,"aerolÌnea",1,4.666666667,-0.333333333,10.33333333,1228.333333,170.6666667,10,14,5
"10765","NK",20,2016-10-15,15116,-0.4,"booking",1,"cancelled",1,"close",1,-10,-1,-5,1739,246,10,15,6
"10766","NK",20,2016-10-16,15117,-0.375,"plane",2,"still",2,"board",1,6.666666667,0,8.333333333,1228.333333,171,10,16,7
"10767","NK",20,2016-10-17,15118,0,"devil",1,"seriously",1,"spirit",1,-5,-1,-16,925,125,10,17,1
"10768","NK",20,2016-10-18,15119,0.5,"aneo",1,"cle",1,"entered",1,-9,-1,-18,1332,186,10,18,2
"10769","NK",20,2016-10-20,15120,-0.55,"worst",4,"book",3,"even",2,-3,-1,-9,925,134,10,20,4
"10770","NK",20,2016-10-21,15121,-0.35,"apparently",1,"arrive",1,"attendants",1,-6,-1,-38,925,111,10,21,5
"10771","NK",20,2016-10-22,15122,0.2,"pre",2,"tsa",2,"able",1,-8.5,-1,-8.5,1332,192.5,10,22,6
"10772","NK",20,2016-10-23,15123,-0.1,"week",2,"comped",1,"every",1,-1,-0.5,-7.5,1332,185.5,10,23,7
"10773","NK",20,2016-10-24,15124,0.75,"colors",1,"cool",1,"livery",1,-4.5,-1,-15,1332,180.5,10,24,1
"10774","NK",20,2016-10-26,15125,0.2,"backpack",1,"believe",1,"complete",1,17.5,0.5,48.5,765.5,105,10,26,3
"10775","NK",20,2016-10-27,15126,0.95,"alright",1,"altitude",1,"attendant",1,26,1.5,19.5,1172.5,162.5,10,27,4
"10776","NK",20,2016-10-29,15128,0.0375,"account",1,"christ",1,"free",1,-3,-1,-12,925,127,10,29,6
"10777","NK",20,2016-11-26,15135,0.083333333,"lawd",2,"consumer",1,"crusaders",1,15.14285714,0.428571429,17.28571429,856.2857143,117.1428571,11,26,6
"10778","NK",20,2016-11-27,15136,-0.5125,"spirit",2,"airlines",1,"already",1,10.5,0.333333333,15,737.1666667,110.6666667,11,27,7
"10779","NK",20,2016-11-28,15137,0.03125,"back",1,"charge",1,"cup",1,20.66666667,1,15,850.6666667,122.6666667,11,28,1
"10780","NK",20,2016-12-01,15138,0.081818182,"airport",1,"bei",1,"customer",1,-5.666666667,-1,-0.666666667,974.6666667,130.3333333,12,1,4
"10781","NK",20,2016-12-02,15149,0.8,"well",1,NA,NA,NA,NA,14.8,0.6,20.4,825.2,125,12,2,5
"10782","NK",20,2016-12-03,15159,-0.7,"airlines",1,"employeeguess",1,"flying",1,-6,-0.8,-7.8,942.4,133.2,12,3,6
"10783","NK",20,2016-12-04,15161,-0.6375,"delayed",1,"delays",1,"ever",1,5.333333333,-0.333333333,0,694.6666667,87.66666667,12,4,7
"10784","NK",20,2016-12-05,15162,-1.083333333,"book",1,"day",1,"dontflyspirit",1,5.25,-0.25,5,655.75,93.75,12,5,1
"10785","NK",20,2016-12-06,15163,0.5,"account",1,"created",1,"free",1,23.125,0.875,22.375,919.125,127.375,12,6,2
"10786","NK",20,2016-12-07,15164,0.8,"cuba",2,"birthday",1,"come",1,-5,-1,-0.8,942.4,132.2,12,7,3
"10787","NK",20,2016-12-08,15165,-0.95,"betterdifferent",1,"card",1,"crappy",1,-4,-1,1.666666667,762,109.6666667,12,8,4
"10788","NK",20,2016-12-10,15139,-0.35,"hour",2,"airlines",1,"appreciated",1,9.2,0.2,18,772.2,113,12,10,6
"10789","NK",20,2016-12-11,15140,0.375,"boarding",1,"charged",1,"counter",1,39,2.5,33.5,599.5,84.5,12,11,7
"10790","NK",20,2016-12-12,15141,-0.0625,"agent",1,"awful",1,"bag",1,5.6,0,9.6,608.6,79.6,12,12,1
"10791","NK",20,2016-12-13,15142,0.1875,"min",2,"airlineand",1,"ans",1,7.6,0.2,2,839.4,114.6,12,13,2
"10792","NK",20,2016-12-14,15143,-0.333333333,"big",1,"change",1,"delayed",1,12.83333333,0.333333333,29.33333333,771,105.1666667,12,14,3
"10793","NK",20,2016-12-15,15144,0.825,"already",1,"auxiliary",1,"class",1,27.8,1.2,28,648.4,88,12,15,4
"10794","NK",20,2016-12-16,15145,-0.334615385,"hours",4,"cancelled",2,"even",2,7,0,3,986,115,12,16,5
"10795","NK",20,2016-12-17,15146,0.25,"finding",2,"just",2,"now",2,107,7,115,802,92,12,17,6
"10796","NK",20,2016-12-18,15147,-0.17826087,"passenger",2,"airplane",1,"believe",1,91.16666667,5.666666667,89.16666667,741.1666667,101.1666667,12,18,7
"10797","NK",20,2016-12-19,15148,0.195454545,"dtw",2,"arrive",1,"bad",1,30.66666667,1.666666667,25.33333333,715.6666667,98.66666667,12,19,1
"10798","NK",20,2016-12-20,15150,-0.07,"hrs",4,"customer",3,"lga",3,14.2,0.6,5.8,916,116,12,20,2
"10799","NK",20,2016-12-21,15151,0.171428571,"hours",3,"ever",2,"fly",2,18.66666667,0.666666667,13.33333333,553.3333333,79.33333333,12,21,3
"10800","NK",20,2016-12-22,15152,0.188888889,"experience",2,"figure",2,"money",2,62.66666667,3.5,60.33333333,702.5,97.16666667,12,22,4
"10801","NK",20,2016-12-23,15153,0.466666667,"hours",2,"balance",1,"better",1,26.16666667,1.166666667,24.6,787.6666667,108,12,23,5
"10802","NK",20,2016-12-24,15154,-0.215,"airlines",1,"budget",1,"celebrates",1,2.75,-0.25,-2.25,835,119,12,24,6
"10803","NK",20,2016-12-25,15155,0.566666667,"think",2,"work",2,"allegiant",1,0,-0.5,1.75,775,118,12,25,7
"10804","NK",20,2016-12-26,15156,0.069565217,"another",3,"delayed",3,"boarding",2,30,1.5,25,1171.5,150,12,26,1
"10805","NK",20,2016-12-27,15157,0.2,"flying",2,"better",1,"business",1,46.8,2.6,32.8,774.4,101.8,12,27,2
"10806","NK",20,2016-12-28,15158,-0.216666667,"company",2,"flying",2,"tweeterson",2,6.4,-0.2,-1.4,942.4,128.2,12,28,3
"10807","NK",20,2016-12-30,15160,-0.875,"now",2,"clothes",1,"degree",1,-0.5,-0.5,2.25,962.5,134,12,30,5
"10808","NK",20,2017-01-01,15069,0.053333333,"even",4,"better",2,"complaints",2,0,-0.4,-5,865.2,116.6,1,1,7
"10809","NK",20,2017-01-02,15084,-0.1875,"cancelled",2,"fan",2,"get",2,52,2.75,60.75,790.5,114.25,1,2,1
"10810","NK",20,2017-01-03,15096,-0.007142857,"check",1,"delays",1,"email",1,7.4,0,1,833,112.6,1,3,2
"10811","NK",20,2017-01-04,15099,0.2,"help",2,"ever",1,"first",1,7.666666667,-0.166666667,14.66666667,824.6666667,113,1,4,3
"10812","NK",20,2017-01-05,15101,-0.075,"just",2,"airlines",1,"awful",1,38.71428571,2.142857143,32.71428571,790,110,1,5,4
"10813","NK",20,2017-01-06,15103,-0.015740741,"website",9,"fll",8,"check",7,9.666666667,0.166666667,6.333333333,867,116.5,1,6,5
"10814","NK",20,2017-01-07,15105,-0.373333333,"wait",3,"make",2,"phone",2,-6,-1,-6,622,81,1,7,6
"10815","NK",20,2017-01-08,15107,0.216666667,"absolute",1,"amazing",1,"jetblue",1,11,0.5,-0.25,850.75,117.75,1,8,7
"10816","NK",20,2017-01-09,15109,-0.13125,"support",4,"customer",3,"deliver",2,47.5,2.5,53.5,877.5,115.5,1,9,1
"10817","NK",20,2017-01-10,15071,-0.375,"aircraft",1,"best",1,"dollarfareclub",1,70,4.2,65.2,913,117.8,1,10,2
"10818","NK",20,2017-01-11,15073,-0.25,"fly",2,"lost",2,"adds",1,15,0.6,21.8,855.4,116.4,1,11,3
"10819","NK",20,2017-01-12,15075,0.2,"fianc",2,"except",1,"flew",1,2.25,-0.25,3.5,721.5,96.75,1,12,4
"10820","NK",21,2016-01-01,15389,-0.75,"bags",1,"losing",1,"never",1,29.33333333,1.333333333,15.66666667,756.6666667,94.66666667,1,1,5
"10821","NK",21,2016-01-02,15403,0.09375,"future",2,"booking",1,"closed",1,22.83333333,1.166666667,15.5,1112.5,135,1,2,6
"10822","NK",21,2016-01-03,15415,0,"corradokid",1,"pull",1,NA,NA,29.25,1.5,27.75,1153.25,132.5,1,3,7
"10823","NK",21,2016-01-04,15418,0.25,"costumer",1,"currently",1,"ever",1,34,2,39.2,977.2,118.2,1,4,1
"10824","NK",21,2016-01-05,15420,0.8375,"canceled",2,"flights",2,"cheap",1,-1.666666667,-0.666666667,-7,1214.333333,141.6666667,1,5,2
"10825","NK",21,2016-01-06,15422,-0.5,"trash",2,"best",1,"charge",1,24.5,1.5,15.75,723,92.75,1,6,3
"10826","NK",21,2016-01-07,15424,0.15,"friends",2,"airlines",1,"bytaylorcox",1,5.2,0,2.2,1034.8,125.4,1,7,4
"10827","NK",21,2016-01-08,15426,0,"millikin",1,NA,NA,NA,NA,27,1.5,16.5,650,82,1,8,5
"10828","NK",21,2016-01-09,15428,0.333333333,"already",1,"bethanybucher",1,"care",1,26.25,1.5,35.5,1062.25,124.75,1,9,6
"10829","NK",21,2016-01-10,15391,0.5,"like",2,"deltaassist",1,"help",1,17,1,7,606,84,1,10,7
"10830","NK",21,2016-01-11,15393,-0.033333333,"vegas",2,"army",1,"believe",1,48.2,2.8,56.4,1053.2,132,1,11,1
"10831","NK",21,2016-01-12,15395,-1.266666667,"bad",2,"hour",2,"waiting",2,6,0,-6,614,78,1,12,2
"10832","NK",21,2016-01-13,15397,0,"boarding",1,"charge",1,"customers",1,1.2,-0.6,-1.2,1213.8,151.4,1,13,3
"10833","NK",21,2016-01-14,15398,-0.75,"bwiairport",1,"gate",1,"iphone",1,32.4,1.8,28,1086.2,134.6,1,14,4
"10834","NK",21,2016-01-16,15399,0.4,"air",1,"airport",1,"always",1,43.8,2.6,36,1129.6,147,1,16,6
"10835","NK",21,2016-01-17,15400,-0.95,"delay",2,"ever",2,"actual",1,5,0,0.666666667,1209,145.6666667,1,17,7
"10836","NK",21,2016-01-18,15401,0.483333333,"able",1,"advance",1,"back",1,10.66666667,0.333333333,2.333333333,908,123,1,18,1
"10837","NK",21,2016-01-19,15402,0.405769231,"bitlyjlfovl",13,"contact",13,"autoreplyjhap",12,18.6,0.8,19,645.8,86.6,1,19,2
"10838","NK",21,2016-01-20,15405,-0.083333333,"seat",2,"austin",1,"bad",1,-2.75,-0.75,-11.75,1270.75,150.25,1,20,3
"10839","NK",21,2016-01-21,15406,-0.25,"assigned",1,"begin",1,"hots",1,-6.666666667,-1,-7.333333333,1214.333333,142,1,21,4
"10840","NK",21,2016-01-22,15407,-0.4875,"back",1,"calling",1,"cell",1,40.66666667,2,35.66666667,1291.333333,152.3333333,1,22,5
"10841","NK",21,2016-01-23,15408,0.975,"pcombs",2,"worst",2,"answer",1,26,1.5,28,1213,169,1,23,6
"10842","NK",21,2016-01-24,15409,-0.483333333,"airlines",1,"carryon",1,"chec",1,11,0,5,650,79,1,24,7
"10843","NK",21,2016-01-25,15410,0.477777778,"airport",1,"anymore",1,"check",1,13.5,0.5,4.5,1059,138.5,1,25,1
"10844","NK",21,2016-01-26,15411,-0.388888889,"estellezogby",8,"xolex",7,"adamzak",5,6.333333333,0,2.666666667,1209,147,1,26,2
"10845","NK",21,2016-01-27,15412,1.011111111,"thanks",4,"great",3,"team",3,31.6,1.6,28.6,1063.8,132.6,1,27,3
"10846","NK",21,2016-01-28,15413,0.475,"aaron",1,"conveniently",1,"forgive",1,8.5,0,2.5,1266.75,151.5,1,28,4
"10847","NK",21,2016-01-29,15414,0.1,"allisonberube",1,"better",1,"cdancer",1,17,1,12,606,86,1,29,5
"10848","NK",21,2016-01-31,15417,-0.133333333,"min",2,"charge",1,"crew",1,6.6,-0.2,5.2,1137.8,140.8,1,31,7
"10849","NK",21,2016-02-01,15489,0.7,"carry",2,"luggage",2,"pay",2,-4.75,-0.75,-11.5,1270.75,153.5,2,1,1
"10850","NK",21,2016-02-02,15499,0.8,"fluffer",1,"gayroomxxx",1,"scottdemarcoxxx",1,52.25,3.25,50.75,1093.25,140.75,2,2,2
"10851","NK",21,2016-02-03,15507,-0.5,"just",1,"saw",1,"sorry",1,13.75,0.25,16.25,1215,151.25,2,3,3
"10852","NK",21,2016-02-04,15508,0.9,"thanks",2,"airplane",1,"check",1,37,1.8,26.6,1157.4,137.4,2,4,4
"10853","NK",21,2016-02-05,15509,0.345833333,"autoreplyjhap",1,"autoreplytj",1,"bitlyjlfovl",1,9,0.5,4.5,642,86.5,2,5,5
"10854","NK",21,2016-02-06,15510,-1.875,"delayed",2,"flights",2,"always",1,-7.5,-1,-13.5,650,85.5,2,6,6
"10855","NK",21,2016-02-07,15511,-0.725,"anyone",1,"delayed",1,"excuse",1,11.5,0.25,0.25,1266.75,152.25,2,7,7
"10856","NK",21,2016-02-08,15512,-0.375,"barefare",1,"dec",1,"epicfail",1,8.333333333,0.333333333,25,1209,142.6666667,2,8,1
"10857","NK",21,2016-02-09,15513,0.0625,"america",1,"buy",1,"deal",1,60,4,45,606,80,2,9,2
"10858","NK",21,2016-02-10,15490,0.8,"back",1,"better",1,"day",1,10.33333333,0.333333333,19.33333333,1468.333333,188.3333333,2,10,3
"10859","NK",21,2016-02-11,15491,-0.221428571,"airbus",4,"landrymayo",4,"takeairusa",4,-6.5,-1,-12,1059,138,2,11,4
"10860","NK",21,2016-02-12,15492,0,"andrewschwartz",1,NA,NA,NA,NA,6,-0.333333333,-7.666666667,1296.666667,148,2,12,5
"10861","NK",21,2016-02-13,15493,-0.333333333,"airlines",1,"couple",1,"experience",1,16.6,0.8,2.2,1047,118.8,2,13,6
"10862","NK",21,2016-02-14,15494,0,"help",2,"almost",1,"assist",1,121.3333333,3.666666667,117.3333333,1945.333333,228.6666667,2,14,7
"10863","NK",21,2016-02-15,15495,-0.2,"advicefromjm",1,"biz",1,"deal",1,38.25,2.25,53,976.25,124.25,2,15,1
"10864","NK",21,2016-02-16,15496,-0.366666667,"hannahc",2,"bad",1,"company",1,21.66666667,1,19,1034.666667,137.6666667,2,16,2
"10865","NK",21,2016-02-17,15497,-0.95,"atus",1,"cheap",1,"cracks",1,9.666666667,0,2.333333333,908,120,2,17,3
"10866","NK",21,2016-02-19,15498,0.330645161,"autoreplyjhap",2,"bitlyjlfovl",2,"bitlyljhbb",2,27.66666667,1.333333333,13,1291.333333,152.6666667,2,19,5
"10867","NK",21,2016-02-22,15500,-0.128571429,"like",2,"people",2,"bag",1,33.66666667,1.666666667,30.33333333,954.6666667,130.3333333,2,22,1
"10868","NK",21,2016-02-23,15501,-0.23,"agents",1,"cancel",1,"charg",1,8,0.2,-1.6,1213.8,144.2,2,23,2
"10869","NK",21,2016-02-24,15502,-0.219565217,"travel",2,"amazing",1,"andflight",1,266.5,12,263.5,1561.5,188.5,2,24,3
"10870","NK",21,2016-02-25,15503,-0.13,"ever",3,"fly",3,"hours",3,76,4.5,69.75,830.25,105,2,25,4
"10871","NK",21,2016-02-26,15504,0.383333333,"bathroom",1,"inflight",1,"nasty",1,38.25,2,31.75,784.75,102.25,2,26,5
"10872","NK",21,2016-02-27,15505,-0.278571429,"flt",3,"plane",3,"home",2,28.2,1.2,21.6,917.2,111.6,2,27,6
"10873","NK",21,2016-02-29,15506,0.3125,"vasthijuarez",3,"just",2,"abbeygoldberg",1,6.75,0,15.25,1062.25,127.5,2,29,1
"10874","NK",21,2016-03-01,15514,-0.366666667,"ticket",2,"another",1,"bagsseat",1,67.8,4,60.4,1338.6,155.8,3,1,2
"10875","NK",21,2016-03-02,15524,-0.466666667,"complaint",1,"dalekdevin",1,"delaysondelays",1,15.8,0.8,7.6,1201.6,145.8,3,2,3
"10876","NK",21,2016-03-03,15535,0.375,"alright",1,"davidearllive",1,"davidtarver",1,28,1.5,26,955.5,130,3,3,4
"10877","NK",21,2016-03-04,15537,0.161111111,"never",2,"apology",1,"carry",1,-5,-1,0,1440,197,3,4,5
"10878","NK",21,2016-03-05,15538,-0.5,"everything",1,"except",1,"pilots",1,4.142857143,-0.142857143,0.428571429,1236.285714,148.4285714,3,5,6
"10879","NK",21,2016-03-06,15539,-1,"homeless",1,NA,NA,NA,NA,4,-0.333333333,1.833333333,1341.333333,160.8333333,3,6,7
"10880","NK",21,2016-03-07,15540,0.291666667,"guys",2,"backpack",1,"believe",1,3.428571429,-0.142857143,0.285714286,1281.857143,158,3,7,1
"10881","NK",21,2016-03-08,15541,0.121428571,"birth",1,"cancellation",1,"card",1,53,3,53.33333333,1094.333333,139.6666667,3,8,2
"10882","NK",21,2016-03-09,15542,0.276666667,"autoreplyjhap",1,"autoreplyngeneralmake",1,"bags",1,75,4.4,83,1264,167,3,9,3
"10883","NK",21,2016-03-10,15515,-0.4,"airlines",1,"broooooooo",1,"care",1,55,3.125,57.375,1057.625,133.625,3,10,4
"10884","NK",21,2016-03-11,15516,-0.166666667,"spirit",3,"airlines",1,"boom",1,18.2,0.8,20,1047,129.4,3,11,5
"10885","NK",21,2016-03-12,15517,-1,"beach",1,"carry",1,"charge",1,-11.5,-1,-23.5,1510.5,170,3,12,6
"10886","NK",21,2016-03-13,15518,-0.408333333,"blind",1,"change",1,"crazy",1,1,-0.5,-4,650,85,3,13,7
"10887","NK",21,2016-03-14,15519,-0.4,"hours",1,"instead",1,"many",1,13,0.5,6.833333333,1102.333333,141.3333333,3,14,1
"10888","NK",21,2016-03-15,15520,-0.15,"account",1,"booked",1,"charged",1,10.33333333,0.333333333,10,1214.333333,143,3,15,2
"10889","NK",21,2016-03-16,15521,-0.6125,"thanks",2,"able",1,"customer",1,33,1.8,28.6,1034.8,127,3,16,3
"10890","NK",21,2016-03-18,15522,-0.1,"bus",1,"essentially",1,"get",1,11.6,0.2,9.4,1137.8,142.8,3,18,5
"10891","NK",21,2016-03-19,15523,0.2,"gate",2,"let",2,"still",2,29.2,1.6,23.6,1210.6,145,3,19,6
"10892","NK",21,2016-03-20,15525,-0.058333333,"baggage",1,"bags",1,"charging",1,12,0.333333333,9,1026.666667,126,3,20,7
"10893","NK",21,2016-03-21,15526,0.22,"beginning",2,"flights",2,"iah",2,16.25,0.5,10.75,1062.25,125.5,3,21,1
"10894","NK",21,2016-03-22,15527,0.05,"back",1,"come",1,"got",1,4,-0.4,0.4,1047,121.2,3,22,2
"10895","NK",21,2016-03-23,15528,0,"already",1,"ask",1,"called",1,5.75,0,2.5,1142,139.75,3,23,3
"10896","NK",21,2016-03-24,15529,0.455,"seatacairport",4,"panambag",2,"america",1,35.33333333,2,39,1094.333333,137,3,24,4
"10897","NK",21,2016-03-25,15530,-0.81,"soflagrlprobz",2,"worst",2,"always",1,5.2,-0.2,-3.6,1137.8,138.6,3,25,5
"10898","NK",21,2016-03-26,15531,-1.166666667,"continiously",1,"disappointed",1,"everytime",1,22,1,12.33333333,1335.666667,150.6666667,3,26,6
"10899","NK",21,2016-03-27,15532,-0.1125,"aka",1,"already",1,"available",1,11.2,0.4,13.8,1034.8,135.2,3,27,7
"10900","NK",21,2016-03-28,15533,0.088888889,"iah",3,"airport",2,"grandmother",2,26,1.5,15,1142,134.25,3,28,1
"10901","NK",21,2016-03-29,15534,0.5,"americas",1,"bags",1,"bright",1,9.333333333,0.333333333,-3,1214.333333,132.3333333,3,29,2
"10902","NK",21,2016-03-31,15536,0.059090909,"lax",4,"line",4,"assistance",2,93,5.8,85,1036.4,124.4,3,31,4
"10903","NK",21,2016-04-01,15543,0,"bag",1,"booking",1,"check",1,40,2.2,31.2,1107.6,134.4,4,1,5
"10904","NK",21,2016-04-03,15561,0.233333333,"advice",1,"appreciate",1,"crashes",1,23.5,1,19.5,707.75,92.5,4,3,7
"10905","NK",21,2016-04-04,15562,-0.25,"bags",1,"book",1,"chicago",1,5.333333333,-0.333333333,-6.666666667,1569.333333,185.6666667,4,4,1
"10906","NK",21,2016-04-05,15563,-0.5,"someone",2,"dare",1,"emotional",1,7.25,0,1.75,1062.25,123,4,5,2
"10907","NK",21,2016-04-06,15564,0.125,"cheaper",1,"like",1,"smelled",1,6.5,0.25,5.75,1361.75,167,4,6,3
"10908","NK",21,2016-04-07,15565,0.025,"seat",2,"airplane",1,"charges",1,53,2.75,47,1173,146.25,4,7,4
"10909","NK",21,2016-04-08,15566,-0.22,"crowd",1,"customers",1,"flew",1,16.16666667,0.333333333,18.33333333,1112.5,134.3333333,4,8,5
