"","word","freq","sentiment","delay"
"4958","couldve",4,-0.41730769225,1.475
"4959","counsel",1,0.273507463,0
"4960","count",9,0.247879233,-0.57447410425
"4961","countdown",1,0.265771812,-0.733333333
"4962","counter",31,0.2876072,1.68284027004762
"4963","counting",18,0.0680935088235294,0.548392491470588
"4964","countingemalee",2,0.453472222,-0.857142857
"4965","countless",2,0.2239102565,-0.8333333335
"4966","country",8,0.379022669,0.77275701325
"4967","countrychic",1,0.431521739,-0.5
"4968","counts",1,0.566071429,-0.75
"4969","county",2,0.4044343665,0.59
"4970","couple",18,0.301580994411765,0.862494317058824
"4971","coupo",1,0.34,-1
"4972","coupon",1,0.34,-1
"4973","coupons",16,0.315056206555556,-0.0145983645555556
"4974","couragejd",2,0.819672131,-0.0625
"4975","course",24,0.254788080227273,0.0658823580909091
"4976","court",1,-0.2125,0
"4977","courtenaycal",1,0.458974359,-0.666666667
"4978","courteous",6,0.358541682666667,-0.452023524666667
"4979","courtesy",8,0.139662507666667,1.82076719583333
"4980","courtney",1,0.670238095,-1
"4981","courtneywhyte",1,0.218811881,1.1
"4982","courtwrites",2,0.670238095,-1
"4983","couscous",1,0.193518519,-0.75
"4984","cousins",1,-0.4375,-0.25
"4985","cove",3,0.80952381,8
"4986","cover",6,0.105791009,3.02508960566667
"4987","coverage",2,0.584632353,0.1093117405
"4988","coveragefor",1,0.397826087,-0.80952381
"4989","covered",2,-0.06723356,1.175
"4990","covering",1,0.270588235,-1
"4991","cowards",2,-0.1877232145,-0.196969697
"4992","cowshed",2,0.4490625,0.052631579
"4993","coyotepromotions",2,0.254166667,-0.833333333
"4994","cozy",1,0.125,1.5
"4995","cpeezy",1,0.510169492,-0.4
"4996","cphftw",3,0.377777778,-1
"4997","cprattastic",2,0.337244898,0.5
"4998","cra",1,-0.9,-0.666666667
"4999","crabby",1,0.241666667,-0.8
"5000","crack",1,0.481333333,0.833333333
"5001","crackers",5,0.5463025466,-0.1414285714
"5002","cracks",2,-0.525,0
"5003","craftya",1,0.561363636,-0.5
"5004","craig",2,0.3964285715,-0.784090909
"5005","craigcbirch",1,0.344852941,-0.714285714
"5006","craiggreenberg",1,0.375,0.333333333
"5007","craiglucie",1,0.464788732,-0.1
"5008","craigrandall",1,0,-0.5
"5009","craigsnyc",3,0.699702381,-0.721590909
"5010","cram",1,0.378174603,0.393939394
"5011","cramped",1,0.138738739,0.607142857
"5012","crampypants",1,0.467142857,0
"5013","cranberry",1,0.486666667,-0.875
"5014","crankier",1,0.90125,0.875
"5015","crankiness",1,0.29822335,0.431818182
"5016","crankyflier",7,0.246296296333333,-0.090909091
"5017","crap",10,-0.045616374,0.6174554367
"5018","crapped",1,-0.175,1.8
"5019","crapper",1,0.009459459,-0.6
"5020","crappy",3,-0.68125,-1
"5021","crappyservice",1,0.57875,1.684210526
"5022","crash",2,0.0791666665,-0.25
"5023","crashes",4,0.376002415333333,0.564814815
"5024","crashing",3,0.4094785575,-0.3214285715
"5025","crate",1,0.2375,0.5
"5026","crazy",12,0.229590195818182,-0.514180264181818
"5027","crazyfoo",1,0.85,-0.5
"5028","crazyhelp",1,0.65308642,-0.333333333
"5029","crcvpar",11,0.275714286,1.222222222
"5030","cream",1,0,-1
"5031","create",11,0.343153256333333,0.187037037
"5032","created",2,0.1875,1.6875
"5033","creations",1,0.20125,1.888888889
"5034","creativity",2,0.4165709915,-0.088888889
"5035","credentials",2,0.1853125,-0.457142857
"5036","credit",91,0.339113674545455,0.322277525840909
"5037","creditcard",1,1.55,-0.2
"5038","credited",2,0.529607775,-0.55625
"5039","credits",2,0.4265625,-1
"5040","creed",1,0.651219512,1.8
"5041","creepin",1,1.1,-0.5
"5042","creeps",1,0.2375,-0.5
"5043","crenecoach",1,0.057627119,1.9
"5044","crenshawlivesmatter",1,0.1,-1
"5045","crenshawsflyfree",1,0.1,-1
"5046","creppnews",1,0.192857143,6
"5047","crew",518,0.374635650674699,0.746651111590361
"5048","crewewr",1,0.460194175,-0.045454545
"5049","crewlife",4,0.236567164,1.4
"5050","crews",9,0.215122467625,0.300116550125
"5051","crewwell",1,0.47,-0.545454545
"5052","cries",2,0.280147059,1.857142857
"5053","crileycsr",1,0.656756757,1.294117647
"5054","crime",1,-0.17,0
"5055","crimewatchdaily",1,-0.2125,0
"5056","criminal",3,-0.620833333333333,0
"5057","criminals",2,0.110869565,-0.2857142855
"5058","criminationfeetabove",1,0.285514019,0.5
"5059","crisis",11,0.1901595745,0.215909091
"5060","crismj",1,-0.067857143,3
"5061","cristinabilder",1,0.602631579,-0.4
"5062","crj",5,0.442819149,-0.565476190333333
"5063","crock",1,0.138157895,2
"5064","cronja",1,0.509574468,0.941176471
"5065","crooks",2,0.007142857,1.8
"5066","crop",2,0.716793607,-0.6
"5067","cross",12,0.2351036684,-0.1732026144
"5068","crossed",17,0.605927088428571,0.0900594616428571
"5069","crossing",1,0.168,0.083333333
"5070","crossword",2,0.48375,-0.333333333
"5071","crouchies",1,0.359375,-0.6
"5072","crowd",2,0.117734375,0.4166666665
"5073","crowded",1,-0.86,0
"5074","crown",1,0.166666667,-0.75
"5075","crownroyal",1,-0.25,-0.333333333
"5076","crowtrobot",1,0.576282051,-0.125
"5077","croz",1,0.818269231,-0.894736842
"5078","cruddy",1,0.25,0
"5079","cruel",2,0.057469512,0.6607142855
"5080","cruise",5,0.53260683775,0.075268817
"5081","cruisenorwegian",1,0.309178744,-0.023809524
"5082","cruisescoop",2,0.489090909,-0.612903226
"5083","cruising",1,0.347619048,-0.583333333
"5084","crusaders",1,0.083333333,0.428571429
"5085","crush",1,1.75,-1
"5086","crushes",3,-0.425,-0.75
"5087","crutches",1,-0.1,2.5
"5088","cry",1,0.564285714,0.388888889
"5089","crying",2,0.4832264955,2.031593407
"5090","cryspeterson",1,0.778409091,1.315789474
"5091","crystal",2,0.1753156565,0.9912280705
"5092","crystalannick",3,0.156060606,-0.166666667
"5093","csat",1,0.04375,0
"5094","csereika",1,0.154032258,-0.363636364
"5095","cseries",12,0.5181061625,-0.5294117645
"5096","cshillz",1,0.752027027,-0.5
"5097","cshoate",1,0.318269231,-0.333333333
"5098","cskipp",1,0.345283019,-0.5625
"5099","csmonta",1,0.452586207,-0.25
"5100","csrblx",1,0.426666667,-0.555555556
"5101","csrhs",1,0.528571429,-0.625
"5102","cst",1,0.379347826,2.75
"5103","cstalk",1,0.248148148,-0.75
"5104","cstatus",1,0.25,0.333333333
"5105","csuhpat",1,0.35862069,3.5
"5106","cta",1,0.3125,-0.5
"5107","ctd",2,0.04375,-0.8
"5108","ctinnabrantley",4,-0.1625,0.1666666665
"5109","ctmommy",2,0.846031746,-0.84
"5110","ctspohn",1,0.15,0
"5111","cuaggiebusiness",1,0.492857143,-0.857142857
"5112","cuando",1,0.16875,0.820512821
"5113","cuantas",1,-0.127777778,0.4
"5114","cub",1,-0.1875,-0.5
"5115","cuba",250,0.428893893903226,0.0220543756451613
"5116","cubed",1,0.52739726,-0.75
"5117","cubs",50,0.4961400009,0.9457471265
"5118","cubsme",1,0.55,1.4
"5119","cucancercenter",1,0.532142857,0.411764706
"5120","cuddles",1,0.288888889,1.470588235
"5121","cuenta",1,0,-0.777777778
"5122","culinologist",1,0.805882353,-0.833333333
"5123","cullenddwyer",1,0,10
"5124","cultural",1,0.602083333,0.125
"5125","culture",6,0.3995375338,-0.6454545454
"5126","cumbersome",1,0.464141414,0.173913043
"5127","cup",5,0.5331056648,0.4004286078
"5128","curb",2,0.52,-0.571428571
"5129","cure",1,0.542857143,0
"5130","curious",2,0.547885246,-0.311111111
"5131","curlyfoureyes",1,0.954545455,1.428571429
"5132","curlygrl",1,0.895192308,-0.592592593
"5133","current",13,0.402781005384615,-0.0520688705384615
"5134","currently",36,0.335210642642857,0.6930826235
"5135","curse",1,-1.5,1.2
"5136","curtis",10,0.506785714,-0.454545455
"5137","curtiss",3,0.449468085,-0.941176471
"5138","curzone",4,-0.052631579,-0.5
"5139","cusfan",1,0.407377049,-0.428571429
"5140","cushing",1,0.302590674,0.528301887
"5141","cushion",1,1.1,-1
"5142","cuss",2,-0.135,-0.571428571
"5143","cust",16,0.191255760357143,0.776359852785714
"5144","custexp",1,0.305844156,1.25
"5145","custo",2,0.880907877,-0.242982456
"5146","custom",1,0.158196721,-0.5
"5147","customer",5008,0.32509027939798,0.503589801877778
"5148","customercare",1,0.626612903,-0.555555556
"5149","customerexperience",2,1.0385869565,0.709770115
"5150","customerfriendly",1,0.626724138,-0.8
"5151","customerlove",1,1.002173913,-0.413793103
"5152","customerloyalty",1,0.764782609,1.130434783
"5153","customers",271,0.257010226943396,0.36712551290566
"5154","customersdamaged",1,0.402985075,0.708333333
"5155","customerservice",24,0.446275304923077,1.44634436423077
"5156","customerservicefail",4,0.546153846,-1
"5157","customersupportfail",2,0.485714286,-1
"5158","customerthink",1,0.443589744,-0.777777778
"5159","customerthinkcomtechnologyt",1,0.443589744,-0.777777778
"5160","customsborder",1,0.837162162,-0.095238095
"5161","cut",9,0.246880842285714,0.0760924837142857
"5162","cute",15,0.471268605727273,-0.319751082181818
"5163","cutest",1,0.443478261,-0.9
"5164","cuteteenz",3,0.6766949155,-0.172222222
"5165","cutie",2,0.4233333335,0.25
"5166","cutter",1,0.512735849,-0.625
"5167","cutting",2,-0.1673333335,-0.9
"5168","cuz",5,-0.0317948718,3.0055555556
"5169","cuzzocruise",1,0.230555556,-0.444444444
"5170","cvcc",24,0.80511811,0.142857143
"5171","cvg",25,0.3968130595,0.827777778
"5172","cvgairport",54,0.441636364,3.777777778
"5173","cward",2,0.266071429,0.875
"5174","cwbyall",26,0.18761657225,-0.4214285715
"5175","cxl",1,0.01,-1
"5176","cxld",1,0.431609195,0.512195122
"5177","cya",1,0,0
"5178","cyamin",1,0.284090909,-0.545454545
"5179","cyattc",1,0.32183908,-0.444444444
"5180","cyber",3,0.150786517,0.4357142855
"5181","cybermonday",27,0.139642941,-0.196969697
"5182","cyegiahdfw",1,0.371753247,-0.19047619
"5183","cyndilembo",1,0.491034483,0.195652174
"5184","cynicgrrl",1,0.511,-0.25
"5185","cypresswalls",1,0.592741935,-1
"5186","daaaaaamn",1,0.196969697,0.6
"5187","d„as",1,0.354104478,0.568181818
"5188","dad",13,0.19063543925,0.9129828505
"5189","dadr",1,-0.075,-0.666666667
"5190","dads",2,-0.0803418805,0.2327586205
"5191","daevid",1,0.420512821,-0.555555556
"5192","daevidyoon",1,0.420512821,-0.555555556
"5193","dafuqusay",1,0.928333333,-0.727272727
"5194","daily",6,0.4548188405,-0.298268398166667
"5195","dailycal",1,0.43255814,0.25
"5196","dailycalorguc",1,0.315740741,0.4
"5197","dailymaikd",1,0.726315789,-0.05
"5198","dailyquint",1,0.046052632,4.5
"5199","daiquiri",1,0.293814433,1.285714286
"5200","dairbus",1,0.25,0.5
"5201","dairygood",1,0.89025974,-0.384615385
"5202","daisymcclusky",2,0.354545455,0
"5203","dal",7,0.276774083166667,0.416143578666667
"5204","dalairline",1,0.507692308,-0.25
"5205","dalekdevin",1,-0.466666667,0.8
"5206","dalexisb",1,-0.625,2.6
"5207","dalhou",1,0.25483871,1.666666667
"5208","dallas",47,0.173649952935484,0.909986608870968
"5209","dallasalbury",3,0.588461538,2.4
"5210","dallasfort",1,0.091666667,0
"5211","dallaslovefield",38,0.289377404666667,0.258549783666667
"5212","dallasnews",1,0.363114754,0.25
"5213","dallasnewscombusinessairli",1,0.130434783,1
"5214","dallassocials",1,0.204444444,0.5
"5215","dallslovefield",1,0.4125,-1
"5216","dalschedule",1,0.279761905,-0.85
"5217","dalsfo",1,-0.026666667,-0.8
"5218","daltom",2,0.483333333,-0.727272727
"5219","daltonrapattoni",277,0.456343551,1.28333333333333
"5220","damage",3,0.069117647,-0.1666666665
"5221","damaged",3,0.399055829333333,-0.224358974333333
"5222","damaging",1,-0.5,-1
"5223","damdamhov",1,0.769444444,3.375
"5224","damienkrklinski",1,0.980769231,-0.5
"5225","dammit",1,0.37,0
"5226","damn",18,-0.128627309538462,1.13543956038462
"5227","damndanielle",1,0.160330579,0.75862069
"5228","damnit",2,-0.5,0.6333333335
"5229","damnitsriley",6,0.400675676,1.903225806
"5230","damnnn",1,-0.5,-0.6
"5231","damnnnnn",1,-0.75,1
"5232","dan",3,0.368560606,2.0289575285
"5233","danandshay",12,0.458152174,0.5
"5234","danatwick",1,0.218248175,-0.423728814
"5235","danbock",1,0.318529412,-0.092592593
"5236","dance",21,0.43744882,0.1404040404
"5237","danddiningdaretoeatfoodsaspx",1,0.359722222,1.153846154
"5238","daneinalaska",2,0.141428571,-0.411764706
"5239","dang",2,0.0802083335,-0.1
"5240","danger",2,-0.3864285715,0.0566666665
"5241","dangerous",1,0.79,0.6
"5242","dangowen",2,1.166666667,-0.454545455
"5243","danibbyxo",1,0.215428571,0.194444444
"5244","danidan",1,0.636585366,1.642857143
"5245","daniel",2,0.2333333335,3.5
"5246","danielaltaher",1,-0.34375,0
"5247","danielg",1,0.020588235,2.432432432
"5248","danielle",2,0.7058699325,0.396969697
"5249","danielskye",6,0.179508197,-0.625
"5250","danieminor",2,0.441666667,0.636363636
"5251","danijimenez",1,0.2,-1
"5252","danilo",1,0.455263158,-0.846153846
"5253","danndavis",1,0.163157895,-0.6
"5254","danniallen",6,0.1025,1.525
"5255","dannielle",1,0.23,1.8
"5256","dannoaustin",1,0.592372881,-0.5
"5257","danny",3,0.538742313666667,0.943589743666667
"5258","dano",2,0.266666667,0.25
"5259","danprimack",2,0.15295858,4.1
"5260","danskeideer",3,0.377777778,-1
"5261","dantedidwhat",1,0.26,0.666666667
"5262","danthall",1,0.233881579,-0.644067797
"5263","daphoenix",1,0.5,0.4
"5264","dare",4,-0.3136675825,0.29166666675
"5265","dark",1,0.289552239,1.363636364
"5266","darl",1,0.527586207,1.083333333
"5267","darlinnickii",2,0.1125,-1
"5268","darn",1,0.394852941,-0.25
"5269","darrenhalverson",2,0.735087719,-1
"5270","darrenmarble",2,-0.018181818,-0.25
"5271","darrenrovell",1,0.928333333,-0.727272727
"5272","darryl",1,0.364084507,0.083333333
"5273","darwiiiiiis",2,0.183333333,0.833333333
"5274","daryl",1,0.726315789,-1
"5275","darylhogg",1,0.726315789,-1
"5276","dashes",4,0.442857143,-0.875
"5277","dashwilderwwe",1,0.503398058,-0.166666667
"5278","dat",3,0.5647826085,0.693181818
"5279","data",3,0.3360815605,-0.2833333335
"5280","datachick",1,0.772131148,-0.458333333
"5281","datadriven",1,0.4203125,-0.307692308
"5282","datamanblake",1,0.215428571,0.194444444
"5283","datapolice",1,0.291666667,-0.166666667
"5284","date",19,0.314023652583333,-0.114156746
"5285","datericd",1,0.038461538,-1
"5286","dates",7,0.483018353142857,0.715261458
"5287","datmariahdoe",1,0.860869565,-0.545454545
"5288","daughter",6,0.2102488095,0.155753968333333
"5289","daughterhow",1,0.490517241,-0.764705882
"5290","daughters",2,-0.3068627455,0.875
"5291","dave",61,0.3865454545,0.2087912085
"5292","daveandchuck",1,-0.166666667,0.333333333
"5293","davebautista",29,0.126153846,-0.470588235
"5294","daveoshry",4,-0.0349358975,-0.5
"5295","davew",2,0.60625,-1
"5296","daveweigel",1,0.319821429,0.0625
"5297","daveyy",1,0.303097345,-0.5
"5298","david",10,0.523129529222222,1.45791570488889
"5299","davidbfranklin",1,0.354,-1
"5300","davidearllive",1,0.375,1.5
"5301","davidlbennettii",1,-0.85,0.714285714
"5302","davidpechon",2,0.21347032,0.235294118
"5303","davidredish",1,0.363257576,-0.451612903
"5304","davidrgraff",1,0.399438202,-0.272727273
"5305","davidrjeffries",1,0.488181818,0.833333333
"5306","davidtarver",1,0.375,1.5
"5307","davidtolliver",1,0.522727273,-0.7
"5308","davidwebbshow",2,0.242857143,-1
"5309","davidzepeda",1,0.095564516,1.333333333
"5310","davinakullar",3,0.2686852155,-0.2083333335
"5311","davismanor",1,0.18030303,1.4
"5312","davmillar",1,0.697252747,-0.138888889
"5313","davyjonesrj",100,0.175334033428571,4.17051468942857
"5314","dawnwoolweaver",1,0.583802817,0.875
"5315","day",1012,0.353947284014286,0.291232224982143
"5316","daynot",1,0.483333333,-0.333333333
"5317","days",169,0.274756493056338,0.832325329676056
"5318","daysflt",1,0.45,-0.333333333
"5319","daysofthanks",1,0.481896552,-0.363636364
"5320","dayy",1,0.915,-0.434782609
"5321","dazatsushi",1,0.5,-0.2
"5322","dbvzhq",1,-0.182142857,-1
"5323","dca",38,0.350824844071429,0.259114040857143
"5324","dcafor",1,0.05,-1
"5325","dcaryll",1,0.55,2.65625
"5326","dcavery",1,0.433173077,-0.4375
"5327","dcestates",1,-0.78,-1
"5328","dcharlesfu",1,0.628289474,-0.4
"5329","dcjerseygirl",1,0.613114754,-0.529411765
"5330","dclittl",1,0.669345238,0.380952381
"5331","dcmcmill",2,0.766129032,-0.714285714
"5332","dcobb",3,0.117857143,-0.5
"5333","dcolvin",2,0.553125,0.142857143
"5334","dcoronell",11,0.307799584,-0.7583333335
"5335","dcrs",1,0.4,0.409090909
"5336","dcucinotta",4,0.223170732,-0.857142857
"5337","ddakizuki",1,0.733333333,0.714285714
"5338","ddegea",118,0.0772150535,-0.037202381
"5339","ddemoss",1,0.508203125,1.52173913
"5340","ddrewirwin",1,0.859868421,-0.36
"5341","dead",12,-0.139025974,0.052631579
"5342","deadline",2,0.480327869,0.875
"5343","deaf",9,0.465402405,0.2083333335
"5344","deal",86,0.246584540591837,0.415954403061224
"5345","dealday",20,0.235135135,1
"5346","dealing",7,0.0379069672857143,0.417153528142857
"5347","deals",366,0.218310011083333,0.09299136325
"5348","dealt",3,0.0775,-0.3333333335
"5349","dear",28,0.417465590666667,0.30999987
"5350","dearbrie",1,0.633333333,-0.6
"5351","dearleader",1,0.396923077,-0.454545455
"5352","death",5,0.0505,-0.2388888888
"5353","debacle",1,0.509574468,0.941176471
"5354","debated",1,0.400892857,-0.3125
"5355","debatenight",1,0.353125,-0.363636364
"5356","debates",833,0.41096944802381,0.0667510069166667
"5357","debating",1,0.8,-0.6
"5358","debbie",3,0.4240966385,0
"5359","deben",1,-0.12,4.6
"5360","debianguy",1,0.396923077,-0.5
"5361","debicot",1,0.40625,-0.8
"5362","deboard",2,-0.23,-0.166666667
"5363","deboarded",1,0.208974359,1.208333333
"5364","deboer",1,0.30952381,1.857142857
"5365","deborahp",4,0.308108108,1.125
"5366","debra",2,0.5137820515,0.75
"5367","debsua",1,0.973684211,-1
"5368","dec",3,0.254698581666667,0.140096618333333
"5369","decade",2,0.186754967,3.7096153845
"5370","decades",1,0.372666667,0.7
"5371","december",1,0.237244898,-0.75
"5372","decent",3,0.33030303,0.8333333335
"5373","deception",1,-0.333333333,-0.666666667
"5374","deci",1,0.613636364,0
"5375","decide",1,-0.416666667,-1
"5376","decided",4,-0.2068055555,2.61136363625
"5377","decision",3,0.584343434333333,1.994417863
"5378","deck",1,0.511904762,0.3
"5379","declined",1,0.05,0.4
"5380","declines",1,-0.0703125,-1
"5381","decompression",1,0.645364238,0.5
"5382","decorating",1,0.608536585,-0.5
"5383","decorations",1,0.617647059,-0.333333333
"5384","dedicated",1,0.734946237,-0.592592593
"5385","dedufresne",1,0.3,0.780487805
"5386","deegirlpatel",2,0.28625,-0.857142857
"5387","deemah",5,-0.0910714285,0.6142857145
"5388","deemakh",1,0.414,1
"5389","deep",4,0.6695652175,0.7986111115
"5390","deeply",3,0.442780636666667,-0.288888889
"5391","def",1,0.530714286,-1
"5392","defended",1,0.126470588,1.5
"5393","defending",1,-0.558333333,2.75
"5394","definite",2,0.093994709,-0.5083333335
"5395","definitely",33,0.201717319241379,0.00501490844827585
"5396","definition",2,0.2203608245,0.472222222
"5397","definitley",1,0.166666667,-0.75
"5398","degre",1,0.651744186,6.1
"5399","degree",1,-0.875,-0.5
"5400","degrees",3,0.262159904333333,-0.135
"5401","dehydrating",1,0.5,-1
"5402","deiced",1,0.37516129,1.36
"5403","deicing",11,0.6212068255,0.875
"5404","deionslanders",1,0.43255814,0.25
"5405","deja",1,-0.000632911,0.4
"5406","dekker",6,0.609701493,0.9
"5407","del",11,0.4175528647,0.7394440513
"5408","dela",2,0.4127551025,1.556818182
"5409","delaware",1,0.412626263,-0.172413793
"5410","delay",2861,0.16911396429434,1.07822085487358
"5411","delaydelaydelay",1,0.103638677,10
"5412","delayed",5521,0.206547010837684,1.04432172746084
"5413","delayedagain",2,-0.0755649715,0.4055555555
"5414","delayedcan",1,-0.575,4
"5415","delayedflight",1,0.404285714,-0.7
"5416","delayedis",1,-1.5,1.2
"5417","delayedmeetings",1,0.446376812,-0.40625
"5418","delayedtimes",1,-0.325,-1
"5419","delayin",1,0.248598131,3.5
"5420","delaying",14,0.03239479125,-0.07926136375
"5421","delaynow",1,-2.25,-0.666666667
"5422","delayr",1,-0.6,0
"5423","delays",369,0.241800589084746,1.01663818019492
"5424","delaysfordays",1,0.87195122,-0.285714286
"5425","delaysondelays",2,-0.2708333335,0.4
"5426","delaysuch",1,-0.1,0.333333333
"5427","deld",1,0.677272727,1.666666667
"5428","delete",2,0.563845515,0.7545454545
"5429","delhi",2,0.56953125,-0.449074074
"5430","delicious",2,0.5126007325,-0.115530303
"5431","delight",2,0.675,-0.857142857
"5432","delighted",2,0.716118421,0.617216117
"5433","deliver",14,0.1255236186,0.3752380952
"5434","delivered",2,0.319701087,5.8
"5435","deliveries",1,0.457777778,-0.454545455
"5436","delivering",2,0.178427419,0.853658537
"5437","delivery",10,0.4381425265,1.8095238095
"5438","delivery‚Äù",1,0.363257576,-0.451612903
"5439","dell",6,0.2635,0.375
"5440","dellafiora",5,0.421195652,-0.666666667
"5441","delotaylor",3,0.021666667,0.714285714
"5442","delt",4,0.10903361325,-0.140625
"5443","delta‚Äôs",1,0.379464286,-1
"5444","deltaairlines",16,0.159616487333333,3.53479532166667
"5445","deltaalltheway",1,-0.183333333,-0.125
"5446","deltaassist",1711,0.249403591261128,0.304603327047478
"5447","deltabestseatcontest",3,0.158928571,1.166666667
"5448","deltacfcentry",2,0.3296875,1.066666667
"5449","deltacfcontest",33,0.358694921375,-0.009659430375
"5450","deltacomcontentwwwen",2,0.5369588745,-0.5808270675
"5451","deltafail",2,0.281154583,-0.426470588
"5452","deltafest",1,0.410106383,-0.75
"5453","deltairworld",1,0.388333333,4
"5454","deltameetandfleet",18,0.362996775,-0.6736842105
"5455","deltanewshub",23,0.203827195,2.1442744755
"5456","deltany",1,0.338,0.45
"5457","deltaone",8,0.392961538333333,0.222222222
"5458","deltaplatinum",1,0.156944444,0.578947368
"5459","deltaproud",2,-0.24,4.333333333
"5460","deltarunwayreveal",38,0.4123936045,-0.3095238095
"5461","deltaskymiles",1,0.322457627,-0.45
"5462","deltastuck",9,0.5093240095,0.0992063495
"5463","deltasucks",9,0.234188034,-0.666666667
"5464","deltaupgradecertificates",1,0.156944444,0.578947368
"5465","demand",3,0.326241892,-0.0636015326666667
"5466","demilouisemusic",1,0.73362069,1.92
"5467","den",16,0.444084827125,0.296992731375
"5468","denairport",13,0.4061749012,0.5114285714
"5469","denied",3,0.466042205,0.648148148
"5470","denisemorillo",1,0.431818182,0.4
"5471","denlax",1,-0.15,-0.333333333
"5472","dennis",1,-0.033333333,0
"5473","dennismslater",8,0.36160714275,-0.29166666675
"5474","denpetpartners",1,0.746153846,1.3
"5475","denthemennis",1,0.613043478,-0.444444444
"5476","denver",90,0.343154995444444,0.3105491145
"5477","denverbound",1,0.327952756,3
"5478","depart",7,0.418626809142857,0.134050112
"5479","departed",1,0.17854251,0.425531915
"5480","departing",7,0.136980217333333,-0.34335512
"5481","department",4,0.509411050333333,-0.777777777666667
"5482","departs",1,0.43,0
"5483","departure",46,0.159831104392857,0.821462713857143
"5484","departures",4,0.39218820075,1.2900886525
"5485","depaulu",1,-0.266666667,0
"5486","dependent",1,0.378174603,0.393939394
"5487","depends",2,0.6495245245,-0.615942029
"5488","deplane",7,0.30688899475,0.19182389925
"5489","deplaned",1,-0.4,-1
"5490","deprived",1,-0.25,-1
"5491","dept",1,0.21,-1
"5492","derek",1,0.976136364,3
"5493","derekfun",1,0.806034483,1.090909091
"5494","derekhein",1,0.245833333,0.222222222
"5495","derekkhubbard",13,0.525675676,-0.555555556
"5496","derided",1,0.157142857,-0.25
"5497","dermitchie",1,1.042899408,-0.5
"5498","derriusthegreat",1,0.317985612,-0.5
"5499","des",1,0.588741722,0.333333333
"5500","descent",1,0.49,0.25
"5501","description",1,0.55,2.65625
"5502","descripton",1,0.565833333,-0.115384615
"5503","desde",2,0.275,11
"5504","deserve",6,0.248185483833333,0.7869488535
"5505","deserved",2,0.6296985815,0.1666666665
"5506","deserves",3,0.346337496666667,2.222222222
"5507","design",4,0.318247542,2.73333333333333
"5508","designed",5,0.10987434725,1.410576923
"5509","desirable",1,0.23079096,-0.166666667
"5510","desires",1,0.537755102,-0.25
"5511","desk",18,0.1220968458,1.0070621727
"5512","despegando",1,0.240697674,0.5
"5513","desperate",1,-0.95,2
"5514","despicable",1,0.414492754,0.333333333
"5515","despite",4,0.203331743,2.261121554
"5516","despu„s",1,0.371491228,0.272727273
"5517","dessert",1,0.223076923,-1
"5518","dest",1,0.4,-0.166666667
"5519","destinasi",7,0.160655738,3.307692308
"5520","destination",44,0.362076295227273,0.165973281
"5521","destinationfinderclkrpccmai",1,0.430909091,-0.222222222
"5522","destroy",1,0.531764706,0.363636364
"5523","detailed",2,0.747222222,-0.4166666665
"5524","details",58,0.496137585777778,0.320680734481481
"5525","detected",3,-0.021052632,0
"5526","detest",1,0.700588235,1.827586207
"5527","detroit",19,0.0986509988461538,0.071030572
"5528","deuces",1,0.3,2.2
"5529","devastating",1,-0.375,-0.8
"5530","deviantollam",23,0.218076545333333,0.328282828333333
"5531","device",2,0.376640071,-0.56
"5532","devices",1,0.628947368,0.142857143
"5533","devil",1,0,-1
"5534","devin",4,0.464705882,2
"5535","devinvonn",3,-0.4475,1.75
"5536","devolve",1,0.85,-1
"5537","dfilyes",2,0.237,0.647058824
"5538","dfw",60,0.155252423428571,1.02507939338095
"5539","dfwairport",19,0.1085422953,0.7546320346
"5540","dfwatw",9,0.438970588,-0.833333333
"5541","dgingiss",2,0.729411765,1.5
"5542","dia",4,0.7559013175,-0.21506085175
"5543","diabetes",1,0.542857143,0
"5544","dial",1,0.585294118,-0.153846154
"5545","dialing",1,0.705555556,-1
"5546","diamond",5,0.33041227,0.145238095333333
"5547","diamonds",1,0.081428571,-0.888888889
"5548","diannamuircast",1,0.268493151,-0.428571429
"5549","diapers",1,0.402597403,-0.721518987
"5550","dic",1,0.539673913,0.368421053
"5551","dicaprio",1,0.483018868,-0.461538462
"5552","dick",3,0.899404762,-0.627777777666667
"5553","dicks",2,-0.0666666665,0.375
"5554","dictate",2,-0.0421296295,0.0333333335
"5555","didn‚Äôt",1,0.422222222,0
"5556","didnt",155,0.140258828525,0.8914886782375
"5557","die",1,0.632758621,1.6
"5558","died",1,0.310144928,0.666666667
"5559","diego",21,0.236221272818182,0.125646071090909
"5560","diegocabo",1,0.625,-0.75
"5561","diegogarcestv",1,0.287837838,0
"5562","diegotomasino",1,0.166666667,-1
"5563","diehard",1,0.753703704,-0.08
"5564","dietdetective",1,0.471195652,0.470588235
"5565","diff",1,0.061055276,-0.276595745
"5566","differ",1,0.190721649,0.444444444
"5567","differenc",1,0.329104478,0
"5568","difference",6,0.455137434,-0.1226923076
"5569","differences",1,0.337978142,0.846153846
"5570","different",22,0.219401853941176,0.509521988117647
"5571","differently",1,0.194,-0.5
"5572","diffi",1,0.823239437,1
"5573","difficult",7,-0.359126984142857,1.2
"5574","difficulties",1,0.174285714,-0.071428571
"5575","difficulty",2,0.233333333,-1
"5576","digital",1,0.25,0
"5577","digitally",1,0.726859504,-0.857142857
